//type	cx	cy	sx	sy	z	dig	time	percent	count	vnum
//----------------------------------------------------------
m	385	238	10	10	0	0	5s	100	1	8065
m	377	254	10	10	0	0	5s	100	1	8065
m	357	259	10	10	0	0	5s	100	1	8065
m	372	272	10	10	0	0	5s	100	1	8065
m	244	198	10	10	0	0	5s	100	1	8065
m	232	214	10	10	0	0	5s	100	1	8065
m	222	226	10	10	0	0	5s	100	1	8065
m	229	237	10	10	0	0	5s	100	1	8065
m	224	249	10	10	0	0	5s	100	1	8065
m	214	246	10	10	0	0	5s	100	1	8065
m	196	258	10	10	0	0	5s	100	1	8065
m	213	259	10	10	0	0	5s	100	1	8065
m	223	274	10	10	0	0	5s	100	1	8065
m	202	284	10	10	0	0	5s	100	1	8065
m	210	296	10	10	0	0	5s	100	1	8065
m	173	292	10	10	0	0	5s	100	1	8065
m	180	275	10	10	0	0	5s	100	1	8065
m	202	260	10	10	0	0	5s	100	1	8065
m	165	269	10	10	0	0	5s	100	1	8065
m	158	290	10	10	0	0	5s	100	1	8065
m	170	302	10	10	0	0	5s	100	1	8065
m	152	306	10	10	0	0	5s	100	1	8065
m	169	276	10	10	0	0	5s	100	1	8065
m	188	292	10	10	0	0	5s	100	1	8065
m	156	283	10	10	0	0	5s	100	1	8065
m	141	292	10	10	0	0	5s	100	1	8065
m	146	269	10	10	0	0	5s	100	1	8065
m	157	263	10	10	0	0	5s	100	1	8065
m	142	252	10	10	0	0	5s	100	1	8065
m	134	262	10	10	0	0	5s	100	1	8065
m	132	244	10	10	0	0	5s	100	1	8065
m	132	228	10	10	0	0	5s	100	1	8065
m	129	206	10	10	0	0	5s	100	1	8065
m	132	192	10	10	0	0	5s	100	1	8065
m	142	176	10	10	0	0	5s	100	1	8065
m	154	172	10	10	0	0	5s	100	1	8065
m	172	158	10	10	0	0	5s	100	1	8065
m	190	152	10	10	0	0	5s	100	1	8065
m	176	170	10	10	0	0	5s	100	1	8065
m	162	166	10	10	0	0	5s	100	1	8065
m	193	303	10	10	0	0	5s	100	1	8065
m	216	306	10	10	0	0	5s	100	1	8065
m	216	320	10	10	0	0	5s	100	1	8065
m	226	308	10	10	0	0	5s	100	1	8065
m	222	291	10	10	0	0	5s	100	1	8065
m	244	301	10	10	0	0	5s	100	1	8065
m	240	314	10	10	0	0	5s	100	1	8065
m	243	324	10	10	0	0	5s	100	1	8065
m	259	322	10	10	0	0	5s	100	1	8065
m	266	313	10	10	0	0	5s	100	1	8065
m	290	310	10	10	0	0	5s	100	1	8065
m	276	323	10	10	0	0	5s	100	1	8065
m	271	338	10	10	0	0	5s	100	1	8065
m	283	340	10	10	0	0	5s	100	1	8065
m	293	322	10	10	0	0	5s	100	1	8065
m	309	321	10	10	0	0	5s	100	1	8065
m	311	334	10	10	0	0	5s	100	1	8065
m	300	348	10	10	0	0	5s	100	1	8065
m	281	359	10	10	0	0	5s	100	1	8065
m	302	363	10	10	0	0	5s	100	1	8065
m	315	367	10	10	0	0	5s	100	1	8065
m	303	383	10	10	0	0	5s	100	1	8065
m	292	369	10	10	0	0	5s	100	1	8065
m	288	387	10	10	0	0	5s	100	1	8065
m	285	407	10	10	0	0	5s	100	1	8065
m	274	421	10	10	0	0	5s	100	1	8065
m	264	438	10	10	0	0	5s	100	1	8065
m	257	455	10	10	0	0	5s	100	1	8065
m	272	451	10	10	0	0	5s	100	1	8065
m	286	430	10	10	0	0	5s	100	1	8065
m	293	417	10	10	0	0	5s	100	1	8065
m	308	400	10	10	0	0	5s	100	1	8065
m	314	388	10	10	0	0	5s	100	1	8065
m	334	388	10	10	0	0	5s	100	1	8065
m	348	368	10	10	0	0	5s	100	1	8065
m	342	354	10	10	0	0	5s	100	1	8065
m	322	348	10	10	0	0	5s	100	1	8065
m	310	351	10	10	0	0	5s	100	1	8065
m	261	521	10	10	0	0	5s	100	1	8065
m	197	455	10	10	0	0	5s	100	1	8065
m	168	410	10	10	0	0	5s	100	1	8065
m	165	400	10	10	0	0	5s	100	1	8065
m	157	388	10	10	0	0	5s	100	1	8065
m	153	369	10	10	0	0	5s	100	1	8065
m	155	349	10	10	0	0	5s	100	1	8065
m	151	329	10	10	0	0	10s	100	1	8065
