//type	cx	cy	sx	sy	z	dig	time	percent	count	vnum
//----------------------------------------------------------
m	1043	1051	5	5	0	0	10s	100	1	8067
m	1029	1061	5	5	0	0	10s	100	1	8067
m	1018	1068	5	5	0	0	10s	100	1	8067
m	1000	1082	5	5	0	0	10s	100	1	8067
m	991	1096	5	5	0	0	10s	100	1	8067
m	995	1116	5	5	0	0	10s	100	1	8067
m	1029	1119	5	5	0	0	10s	100	1	8067
m	1048	1125	5	5	0	0	10s	100	1	8067
m	1043	1137	5	5	0	0	10s	100	1	8067
m	1030	1147	5	5	0	0	10s	100	1	8067
m	1010	1164	5	5	0	0	10s	100	1	8067
m	980	1168	5	5	0	0	10s	100	1	8067
m	974	1148	5	5	0	0	10s	100	1	8067
m	975	1124	5	5	0	0	10s	100	1	8067
m	970	1099	5	5	0	0	10s	100	1	8067
m	960	1077	5	5	0	0	10s	100	1	8067
m	966	1058	5	5	0	0	10s	100	1	8067
m	995	1048	5	5	0	0	10s	100	1	8067
m	1014	1049	5	5	0	0	10s	100	1	8067
m	1037	1044	5	5	0	0	10s	100	1	8067
m	1057	1032	5	5	0	0	10s	100	1	8067
m	1076	1006	5	5	0	0	10s	100	1	8067
m	1063	990	5	5	0	0	10s	100	1	8067
m	1040	996	5	5	0	0	10s	100	1	8067
m	1031	1008	5	5	0	0	10s	100	1	8067
m	1012	1023	5	5	0	0	10s	100	1	8067
m	990	1034	5	5	0	0	10s	100	1	8067
m	958	1036	5	5	0	0	10s	100	1	8067
m	978	1024	5	5	0	0	10s	100	1	8067
m	1009	1008	5	5	0	0	10s	100	1	8067
m	1029	996	5	5	0	0	10s	100	1	8067
m	1050	984	5	5	0	0	10s	100	1	8067
m	1069	968	5	5	0	0	10s	100	1	8067
m	1063	947	5	5	0	0	10s	100	1	8067
m	1040	951	5	5	0	0	10s	100	1	8067
m	1031	963	5	5	0	0	10s	100	1	8067
m	1022	976	5	5	0	0	10s	100	1	8067
m	1001	986	5	5	0	0	10s	100	1	8067
m	988	985	5	5	0	0	10s	100	1	8067
m	977	967	5	5	0	0	10s	100	1	8067
m	1014	951	5	5	0	0	10s	100	1	8067
m	1035	944	5	5	0	0	10s	100	1	8067
m	1052	934	5	5	0	0	10s	100	1	8067
m	1078	990	5	5	0	0	10s	100	1	8067
m	1054	1009	5	5	0	0	10s	100	1	8067
m	1034	1022	5	5	0	0	10s	100	1	8067
m	987	1016	5	5	0	0	10s	100	1	8067
m	968	996	5	5	0	0	10s	100	1	8067
m	994	960	5	5	0	0	10s	100	1	8067
m	978	950	5	5	0	0	10s	100	1	8067
m	995	938	5	5	0	0	10s	100	1	8067
m	1019	926	5	5	0	0	10s	100	1	8067
m	1049	922	5	5	0	0	10s	100	1	8067
m	1068	933	5	5	0	0	10s	100	1	8067
m	1076	954	5	5	0	0	10s	100	1	8067
m	1082	967	5	5	0	0	10s	100	1	8067
m	1057	911	5	5	0	0	10s	100	1	8067
m	1043	903	5	5	0	0	10s	100	1	8067
m	1056	884	5	5	0	0	10s	100	1	8067
m	1060	870	5	5	0	0	10s	100	1	8067
m	1051	860	5	5	0	0	10s	100	1	8067
m	1034	852	5	5	0	0	10s	100	1	8067
m	1018	844	5	5	0	0	10s	100	1	8067
m	992	838	5	5	0	0	10s	100	1	8067
m	970	840	5	5	0	0	10s	100	1	8067
m	946	845	5	5	0	0	10s	100	1	8067
m	934	857	5	5	0	0	10s	100	1	8067
m	965	861	5	5	0	0	10s	100	1	8067
m	992	851	5	5	0	0	10s	100	1	8067
m	1017	857	5	5	0	0	10s	100	1	8067
m	1032	864	5	5	0	0	10s	100	1	8067
m	1030	876	5	5	0	0	10s	100	1	8067
m	1021	895	5	5	0	0	10s	100	1	8067
m	1006	911	5	5	0	0	10s	100	1	8067
m	981	920	5	5	0	0	10s	100	1	8067
m	966	915	5	5	0	0	10s	100	1	8067
m	988	890	5	5	0	0	10s	100	1	8067
m	1004	884	5	5	0	0	10s	100	1	8067
m	979	875	5	5	0	0	10s	100	1	8067
m	966	877	5	5	0	0	10s	100	1	8067
m	953	888	5	5	0	0	10s	100	1	8067
m	963	900	5	5	0	0	10s	100	1	8067
m	976	902	5	5	0	0	10s	100	1	8067
m	965	935	5	5	0	0	10s	100	1	8067
m	951	920	5	5	0	0	10s	100	1	8067
m	940	906	5	5	0	0	10s	100	1	8067
m	922	886	5	5	0	0	10s	100	1	8067
m	910	874	5	5	0	0	10s	100	1	8067
m	920	854	5	5	0	0	10s	100	1	8067
m	896	851	5	5	0	0	10s	100	1	8067
m	985	998	5	5	0	0	10s	100	1	8067
m	974	1043	5	5	0	0	10s	100	1	8067
m	981	1078	5	5	0	0	10s	100	1	8067
m	994	1067	5	5	0	0	10s	100	1	8067
m	1028	1086	5	5	0	0	10s	100	1	8067
m	952	1116	5	5	0	0	10s	100	1	8067
m	941	1096	5	5	0	0	10s	100	1	8067
m	944	1070	5	5	0	0	10s	100	1	8067
m	932	1042	5	5	0	0	10s	100	1	8067
m	896	1049	5	5	0	0	10s	100	1	8067
m	870	1046	5	5	0	0	10s	100	1	8067
m	854	1029	5	5	0	0	10s	100	1	8067
m	848	1003	5	5	0	0	10s	100	1	8067
m	846	978	5	5	0	0	10s	100	1	8067
m	852	957	5	5	0	0	10s	100	1	8067
m	861	942	5	5	0	0	10s	100	1	8067
m	881	931	5	5	0	0	10s	100	1	8067
m	902	928	5	5	0	0	10s	100	1	8067
m	929	924	5	5	0	0	10s	100	1	8067
m	927	914	5	5	0	0	10s	100	1	8067
m	912	908	5	5	0	0	10s	100	1	8067
m	900	890	5	5	0	0	10s	100	1	8067
m	873	877	5	5	0	0	10s	100	1	8067
m	883	912	5	5	0	0	10s	100	1	8067
m	899	917	5	5	0	0	10s	100	1	8067
m	888	898	5	5	0	0	10s	100	1	8067
m	860	892	5	5	0	0	10s	100	1	8067
m	858	859	5	5	0	0	10s	100	1	8067
m	888	860	5	5	0	0	10s	100	1	8067
m	901	869	5	5	0	0	10s	100	1	8067
m	854	879	5	5	0	0	10s	100	1	8067
m	832	871	5	5	0	0	10s	100	1	8067
m	818	859	5	5	0	0	10s	100	1	8067
m	805	848	5	5	0	0	10s	100	1	8067
m	789	842	5	5	0	0	10s	100	1	8067
m	847	930	5	5	0	0	10s	100	1	8067
m	844	910	5	5	0	0	10s	100	1	8067
m	826	896	5	5	0	0	10s	100	1	8067
m	809	880	5	5	0	0	10s	100	1	8067
m	794	867	5	5	0	0	10s	100	1	8067
m	776	857	5	5	0	0	10s	100	1	8067
m	754	874	5	5	0	0	10s	100	1	8067
m	748	897	5	5	0	0	10s	100	1	8067
m	788	892	5	5	0	0	10s	100	1	8067
m	792	907	5	5	0	0	10s	100	1	8067
m	762	920	5	5	0	0	10s	100	1	8067
m	764	939	5	5	0	0	10s	100	1	8067
m	807	926	5	5	0	0	10s	100	1	8067
m	812	908	5	5	0	0	10s	100	1	8067
m	844	942	5	5	0	0	10s	100	1	8067
m	836	978	5	5	0	0	10s	100	1	8067
m	820	1005	5	5	0	0	10s	100	1	8067
m	796	986	5	5	0	0	10s	100	1	8067
m	814	968	5	5	0	0	10s	100	1	8067
m	790	961	5	5	0	0	10s	100	1	8067
m	768	968	5	5	0	0	10s	100	1	8067
m	764	994	5	5	0	0	10s	100	1	8067
m	773	1005	5	5	0	0	10s	100	1	8067
m	806	1007	5	5	0	0	10s	100	1	8067
m	816	991	5	5	0	0	10s	100	1	8067
m	828	972	5	5	0	0	10s	100	1	8067
m	820	956	5	5	0	0	10s	100	1	8067
m	802	954	5	5	0	0	10s	100	1	8067
m	833	997	5	5	0	0	10s	100	1	8067
m	834	1020	5	5	0	0	10s	100	1	8067
m	840	1034	5	5	0	0	10s	100	1	8067
m	850	1046	5	5	0	0	10s	100	1	8067
m	865	1059	5	5	0	0	10s	100	1	8067
m	881	1068	5	5	0	0	10s	100	1	8067
m	895	1074	5	5	0	0	10s	100	1	8067
m	906	1083	5	5	0	0	10s	100	1	8067
m	916	1095	5	5	0	0	10s	100	1	8067
m	979	1425	5	5	0	0	10s	100	1	8067
m	960	1425	5	5	0	0	10s	100	1	8067
m	956	1416	5	5	0	0	10s	100	1	8067
m	951	1405	5	5	0	0	10s	100	1	8067
m	947	1390	5	5	0	0	10s	100	1	8067
m	944	1376	5	5	0	0	10s	100	1	8067
m	941	1364	5	5	0	0	10s	100	1	8067
m	937	1343	5	5	0	0	10s	100	1	8067
m	928	1318	5	5	0	0	10s	100	1	8067
m	921	1297	5	5	0	0	10s	100	1	8067
m	914	1272	5	5	0	0	10s	100	1	8067
m	914	1250	5	5	0	0	10s	100	1	8067
m	918	1229	5	5	0	0	10s	100	1	8067
m	931	1217	5	5	0	0	10s	100	1	8067
m	955	1205	5	5	0	0	10s	100	1	8067
m	982	1194	5	5	0	0	10s	100	1	8067
m	971	1181	5	5	0	0	10s	100	1	8067
m	943	1187	5	5	0	0	10s	100	1	8067
m	921	1196	5	5	0	0	10s	100	1	8067
m	909	1205	5	5	0	0	10s	100	1	8067
m	897	1225	5	5	0	0	10s	100	1	8067
m	891	1242	5	5	0	0	10s	100	1	8067
m	889	1264	5	5	0	0	10s	100	1	8067
m	896	1284	5	5	0	0	10s	100	1	8067
m	910	1300	5	5	0	0	10s	100	1	8067
m	914	1329	5	5	0	0	10s	100	1	8067
m	909	1347	5	5	0	0	10s	100	1	8067
m	895	1365	5	5	0	0	10s	100	1	8067
m	914	1380	5	5	0	0	10s	100	1	8067
m	923	1388	5	5	0	0	10s	100	1	8067
m	919	1409	5	5	0	0	10s	100	1	8067
m	918	1431	5	5	0	0	10s	100	1	8067
m	920	1360	5	5	0	0	10s	100	1	8067
m	925	1437	5	5	0	0	10s	100	1	8067
m	918	1417	5	5	0	0	10s	100	1	8067
m	897	1416	5	5	0	0	10s	100	1	8067
m	891	1395	5	5	0	0	10s	100	1	8067
m	885	1373	5	5	0	0	10s	100	1	8067
m	875	1352	5	5	0	0	10s	100	1	8067
m	876	1326	5	5	0	0	10s	100	1	8067
m	875	1307	5	5	0	0	10s	100	1	8067
m	875	1276	5	5	0	0	10s	100	1	8067
m	875	1259	5	5	0	0	10s	100	1	8067
m	871	1234	5	5	0	0	10s	100	1	8067
m	876	1212	5	5	0	0	10s	100	1	8067
m	888	1198	5	5	0	0	10s	100	1	8067
m	902	1188	5	5	0	0	10s	100	1	8067
m	911	1179	5	5	0	0	10s	100	1	8067
m	929	1166	5	5	0	0	10s	100	1	8067
m	940	1158	5	5	0	0	10s	100	1	8067
m	956	1173	5	5	0	0	10s	100	1	8067
m	926	1179	5	5	0	0	10s	100	1	8067
m	961	1147	5	5	0	0	10s	100	1	8067
m	954	1126	5	5	0	0	10s	100	1	8067
m	938	1123	5	5	0	0	10s	100	1	8067
m	922	1115	5	5	0	0	10s	100	1	8067
m	911	1108	5	5	0	0	10s	100	1	8067
m	887	1123	5	5	0	0	10s	100	1	8067
m	884	1104	5	5	0	0	10s	100	1	8067
m	894	1090	5	5	0	0	10s	100	1	8067
m	866	1088	5	5	0	0	10s	100	1	8067
m	853	1092	5	5	0	0	10s	100	1	8067
m	851	1071	5	5	0	0	10s	100	1	8067
m	837	1059	5	5	0	0	10s	100	1	8067
m	822	1059	5	5	0	0	10s	100	1	8067
m	903	1440	5	5	0	0	10s	100	1	8067
m	888	1467	5	5	0	0	10s	100	1	8067
m	876	1473	5	5	0	0	10s	100	1	8067
m	861	1455	5	5	0	0	10s	100	1	8067
m	872	1444	5	5	0	0	10s	100	1	8067
m	880	1435	5	5	0	0	10s	100	1	8067
m	867	1416	5	5	0	0	10s	100	1	8067
m	862	1410	5	5	0	0	10s	100	1	8067
m	867	1393	5	5	0	0	10s	100	1	8067
m	842	1386	5	5	0	0	10s	100	1	8067
m	832	1384	5	5	0	0	10s	100	1	8067
m	843	1366	5	5	0	0	10s	100	1	8067
m	854	1350	5	5	0	0	10s	100	1	8067
m	852	1339	5	5	0	0	10s	100	1	8067
m	830	1335	5	5	0	0	10s	100	1	8067
m	826	1323	5	5	0	0	10s	100	1	8067
m	842	1300	5	5	0	0	10s	100	1	8067
m	855	1284	5	5	0	0	10s	100	1	8067
m	850	1276	5	5	0	0	10s	100	1	8067
m	830	1267	5	5	0	0	10s	100	1	8067
m	840	1245	5	5	0	0	10s	100	1	8067
m	854	1231	5	5	0	0	10s	100	1	8067
m	847	1221	5	5	0	0	10s	100	1	8067
m	828	1208	5	5	0	0	10s	100	1	8067
m	847	1188	5	5	0	0	10s	100	1	8067
m	856	1391	5	5	0	0	10s	100	1	8067
m	859	1340	5	5	0	0	10s	100	1	8067
m	851	1307	5	5	0	0	10s	100	1	8067
m	846	1305	5	5	0	0	10s	100	1	8067
m	821	1294	5	5	0	0	10s	100	1	8067
m	857	1317	5	5	0	0	10s	100	1	8067
m	840	1265	5	5	0	0	10s	100	1	8067
m	862	1242	5	5	0	0	10s	100	1	8067
m	864	1208	5	5	0	0	10s	100	1	8067
m	841	1200	5	5	0	0	10s	100	1	8067
m	871	1175	5	5	0	0	10s	100	1	8067
m	885	1167	5	5	0	0	10s	100	1	8067
m	881	1192	5	5	0	0	10s	100	1	8067
m	896	1166	5	5	0	0	10s	100	1	8067
m	882	1144	5	5	0	0	10s	100	1	8067
m	861	1165	5	5	0	0	10s	100	1	8067
m	844	1180	5	5	0	0	10s	100	1	8067
m	825	1191	5	5	0	0	10s	100	1	8067
m	794	1217	5	5	0	0	10s	100	1	8067
m	786	1247	5	5	0	0	10s	100	1	8067
m	793	1265	5	5	0	0	10s	100	1	8067
m	799	1279	5	5	0	0	10s	100	1	8067
m	804	1295	5	5	0	0	10s	100	1	8067
m	806	1307	5	5	0	0	10s	100	1	8067
m	809	1314	5	5	0	0	10s	100	1	8067
m	815	1334	5	5	0	0	10s	100	1	8067
m	815	1360	5	5	0	0	10s	100	1	8067
m	816	1375	5	5	0	0	10s	100	1	8067
m	816	1390	5	5	0	0	10s	100	1	8067
m	814	1402	5	5	0	0	10s	100	1	8067
m	786	1403	5	5	0	0	10s	100	1	8067
m	779	1402	5	5	0	0	10s	100	1	8067
m	799	1380	5	5	0	0	10s	100	1	8067
m	803	1358	5	5	0	0	10s	100	1	8067
m	778	1349	5	5	0	0	10s	100	1	8067
m	780	1339	5	5	0	0	10s	100	1	8067
m	794	1311	5	5	0	0	10s	100	1	8067
m	783	1293	5	5	0	0	10s	100	1	8067
m	781	1256	5	5	0	0	10s	100	1	8067
m	771	1231	5	5	0	0	10s	100	1	8067
m	755	1257	5	5	0	0	10s	100	1	8067
m	758	1286	5	5	0	0	10s	100	1	8067
m	770	1311	5	5	0	0	10s	100	1	8067
m	786	1329	5	5	0	0	10s	100	1	8067
m	798	1342	5	5	0	0	10s	100	1	8067
m	780	1355	5	5	0	0	10s	100	1	8067
m	770	1371	5	5	0	0	10s	100	1	8067
m	790	1382	5	5	0	0	10s	100	1	8067
m	799	1392	5	5	0	0	10s	100	1	8067
m	774	1266	5	5	0	0	10s	100	1	8067
m	763	1244	5	5	0	0	10s	100	1	8067
m	750	1225	5	5	0	0	10s	100	1	8067
m	777	1212	5	5	0	0	10s	100	1	8067
m	796	1203	5	5	0	0	10s	100	1	8067
m	817	1192	5	5	0	0	10s	100	1	8067
m	829	1167	5	5	0	0	10s	100	1	8067
m	844	1159	5	5	0	0	10s	100	1	8067
m	857	1147	5	5	0	0	10s	100	1	8067
m	859	1124	5	5	0	0	10s	100	1	8067
m	858	1109	5	5	0	0	10s	100	1	8067
m	832	1099	5	5	0	0	10s	100	1	8067
m	821	1084	5	5	0	0	10s	100	1	8067
m	802	1069	5	5	0	0	10s	100	1	8067
m	789	1053	5	5	0	0	10s	100	1	8067
m	781	1034	5	5	0	0	10s	100	1	8067
m	798	1103	5	5	0	0	10s	100	1	8067
m	806	1062	5	5	0	0	10s	100	1	8067
m	815	1046	5	5	0	0	10s	100	1	8067
m	811	1020	5	5	0	0	10s	100	1	8067
m	801	1014	5	5	0	0	10s	100	1	8067
m	786	992	5	5	0	0	10s	100	1	8067
m	769	982	5	5	0	0	10s	100	1	8067
m	749	970	5	5	0	0	10s	100	1	8067
m	746	952	5	5	0	0	10s	100	1	8067
m	746	926	5	5	0	0	10s	100	1	8067
m	748	911	5	5	0	0	10s	100	1	8067
m	734	923	5	5	0	0	10s	100	1	8067
m	723	945	5	5	0	0	10s	100	1	8067
m	719	960	5	5	0	0	10s	100	1	8067
m	719	974	5	5	0	0	10s	100	1	8067
m	727	989	5	5	0	0	10s	100	1	8067
m	740	1002	5	5	0	0	10s	100	1	8067
m	750	1014	5	5	0	0	10s	100	1	8067
m	760	1027	5	5	0	0	10s	100	1	8067
m	783	1053	5	5	0	0	10s	100	1	8067
m	791	1062	5	5	0	0	10s	100	1	8067
m	795	1076	5	5	0	0	10s	100	1	8067
m	789	1091	5	5	0	0	10s	100	1	8067
m	779	1112	5	5	0	0	10s	100	1	8067
m	786	1124	5	5	0	0	10s	100	1	8067
m	821	1125	5	5	0	0	10s	100	1	8067
m	846	1129	5	5	0	0	10s	100	1	8067
m	830	1138	5	5	0	0	10s	100	1	8067
m	787	1150	5	5	0	0	10s	100	1	8067
m	790	1159	5	5	0	0	10s	100	1	8067
m	816	1164	5	5	0	0	10s	100	1	8067
m	811	1178	5	5	0	0	10s	100	1	8067
m	800	1180	5	5	0	0	10s	100	1	8067
m	770	1181	5	5	0	0	10s	100	1	8067
m	754	1186	5	5	0	0	10s	100	1	8067
m	747	1219	5	5	0	0	10s	100	1	8067
m	740	1244	5	5	0	0	10s	100	1	8067
m	730	1277	5	5	0	0	10s	100	1	8067
m	735	1293	5	5	0	0	10s	100	1	8067
m	757	1304	5	5	0	0	10s	100	1	8067
m	770	1309	5	5	0	0	10s	100	1	8067
m	744	1310	5	5	0	0	10s	100	1	8067
m	712	1311	5	5	0	0	10s	100	1	8067
m	708	1339	5	5	0	0	10s	100	1	8067
m	728	1348	5	5	0	0	10s	100	1	8067
m	748	1349	5	5	0	0	10s	100	1	8067
m	731	1322	5	5	0	0	10s	100	1	8067
m	736	1340	5	5	0	0	10s	100	1	8067
m	770	1353	5	5	0	0	10s	100	1	8067
m	765	1365	5	5	0	0	10s	100	1	8067
m	730	1366	5	5	0	0	10s	100	1	8067
m	711	1370	5	5	0	0	10s	100	1	8067
m	722	1378	5	5	0	0	10s	100	1	8067
m	753	1381	5	5	0	0	10s	100	1	8067
m	755	1388	5	5	0	0	10s	100	1	8067
m	730	1395	5	5	0	0	10s	100	1	8067
m	702	1400	5	5	0	0	10s	100	1	8067
m	718	1411	5	5	0	0	10s	100	1	8067
m	761	1406	5	5	0	0	10s	100	1	8067
m	757	1415	5	5	0	0	10s	100	1	8067
m	724	1425	5	5	0	0	10s	100	1	8067
m	724	1439	5	5	0	0	10s	100	1	8067
m	767	1437	5	5	0	0	10s	100	1	8067
m	766	1436	5	5	0	0	10s	100	1	8067
m	748	1429	5	5	0	0	10s	100	1	8067
m	746	1438	5	5	0	0	10s	100	1	8067
m	736	1449	5	5	0	0	10s	100	1	8067
m	718	1455	5	5	0	0	10s	100	1	8067
m	706	1454	5	5	0	0	10s	100	1	8067
m	685	1445	5	5	0	0	10s	100	1	8067
m	663	1442	5	5	0	0	10s	100	1	8067
m	641	1449	5	5	0	0	10s	100	1	8067
m	637	1460	5	5	0	0	10s	100	1	8067
m	624	1463	5	5	0	0	10s	100	1	8067
m	613	1453	5	5	0	0	10s	100	1	8067
m	594	1431	5	5	0	0	10s	100	1	8067
m	571	1419	5	5	0	0	10s	100	1	8067
m	554	1410	5	5	0	0	10s	100	1	8067
m	544	1405	5	5	0	0	10s	100	1	8067
m	603	1403	5	5	0	0	10s	100	1	8067
m	609	1413	5	5	0	0	10s	100	1	8067
m	637	1431	5	5	0	0	10s	100	1	8067
m	663	1431	5	5	0	0	10s	100	1	8067
m	662	1410	5	5	0	0	10s	100	1	8067
m	625	1409	5	5	0	0	10s	100	1	8067
m	621	1397	5	5	0	0	10s	100	1	8067
m	588	1382	5	5	0	0	10s	100	1	8067
m	565	1397	5	5	0	0	10s	100	1	8067
m	556	1396	5	5	0	0	10s	100	1	8067
m	566	1372	5	5	0	0	10s	100	1	8067
m	600	1374	5	5	0	0	10s	100	1	8067
m	622	1387	5	5	0	0	10s	100	1	8067
m	647	1392	5	5	0	0	10s	100	1	8067
m	681	1393	5	5	0	0	10s	100	1	8067
m	695	1386	5	5	0	0	10s	100	1	8067
m	697	1375	5	5	0	0	10s	100	1	8067
m	707	1353	5	5	0	0	10s	100	1	8067
m	702	1341	5	5	0	0	10s	100	1	8067
m	675	1358	5	5	0	0	10s	100	1	8067
m	648	1367	5	5	0	0	10s	100	1	8067
m	609	1365	5	5	0	0	10s	100	1	8067
m	591	1359	5	5	0	0	10s	100	1	8067
m	599	1352	5	5	0	0	10s	100	1	8067
m	652	1351	5	5	0	0	10s	100	1	8067
m	668	1350	5	5	0	0	10s	100	1	8067
m	699	1332	5	5	0	0	10s	100	1	8067
m	728	1314	5	5	0	0	10s	100	1	8067
m	740	1415	5	5	0	0	10s	100	1	8067
m	688	1428	5	5	0	0	10s	100	1	8067
m	672	1405	5	5	0	0	10s	100	1	8067
m	660	1388	5	5	0	0	10s	100	1	8067
m	645	1412	5	5	0	0	10s	100	1	8067
m	627	1427	5	5	0	0	10s	100	1	8067
m	607	1438	5	5	0	0	10s	100	1	8067
m	581	1409	5	5	0	0	10s	100	1	8067
m	602	1388	5	5	0	0	10s	100	1	8067
m	628	1366	5	5	0	0	10s	100	1	8067
m	631	1346	5	5	0	0	10s	100	1	8067
m	687	1339	5	5	0	0	10s	100	1	8067
m	687	1369	5	5	0	0	10s	100	1	8067
m	677	1384	5	5	0	0	10s	100	1	8067
m	690	1420	5	5	0	0	10s	100	1	8067
m	737	1382	5	5	0	0	10s	100	1	8067
m	718	1329	5	5	0	0	10s	100	1	8067
m	692	1308	5	5	0	0	10s	100	1	8067
m	707	1292	5	5	0	0	10s	100	1	8067
m	727	1299	5	5	0	0	10s	100	1	8067
m	743	1277	5	5	0	0	10s	100	1	8067
m	774	1276	5	5	0	0	10s	100	1	8067
m	733	1263	5	5	0	0	10s	100	1	8067
m	799	1245	5	5	0	0	10s	100	1	8067
m	785	1232	5	5	0	0	10s	100	1	8067
m	858	1258	5	5	0	0	10s	100	1	8067
m	878	1243	5	5	0	0	10s	100	1	8067
m	881	1224	5	5	0	0	10s	100	1	8067
m	850	1209	5	5	0	0	10s	100	1	8067
m	856	1187	5	5	0	0	10s	100	1	8067
m	892	1179	5	5	0	0	10s	100	1	8067
m	864	1299	5	5	0	0	10s	100	1	8067
m	837	1290	5	5	0	0	10s	100	1	8067
m	823	1279	5	5	0	0	10s	100	1	8067
m	820	1314	5	5	0	0	10s	100	1	8067
m	858	1324	5	5	0	0	10s	100	1	8067
m	808	1332	5	5	0	0	10s	100	1	8067
m	844	1347	5	5	0	0	10s	100	1	8067
m	891	1334	5	5	0	0	10s	100	1	8067
m	916	1315	5	5	0	0	10s	100	1	8067
m	943	1309	5	5	0	0	10s	100	1	8067
m	736	1225	5	5	0	0	10s	100	1	8067
m	718	1256	5	5	0	0	10s	100	1	8067
m	697	1271	5	5	0	0	10s	100	1	8067
m	682	1284	5	5	0	0	10s	100	1	8067
m	675	1308	5	5	0	0	10s	100	1	8067
m	661	1335	5	5	0	0	10s	100	1	8067
m	631	1335	5	5	0	0	10s	100	1	8067
m	606	1330	5	5	0	0	10s	100	1	8067
m	577	1349	5	5	0	0	10s	100	1	8067
m	560	1360	5	5	0	0	10s	100	1	8067
m	543	1371	5	5	0	0	10s	100	1	8067
m	582	1328	5	5	0	0	10s	100	1	8067
m	607	1306	5	5	0	0	10s	100	1	8067
m	631	1295	5	5	0	0	10s	100	1	8067
m	670	1276	5	5	0	0	10s	100	1	8067
m	690	1259	5	5	0	0	10s	100	1	8067
m	715	1232	5	5	0	0	10s	100	1	8067
m	723	1214	5	5	0	0	10s	100	1	8067
m	739	1193	5	5	0	0	10s	100	1	8067
m	750	1173	5	5	0	0	10s	100	1	8067
m	762	1159	5	5	0	0	10s	100	1	8067
m	764	1144	5	5	0	0	10s	100	1	8067
m	763	1121	5	5	0	0	10s	100	1	8067
m	762	1105	5	5	0	0	10s	100	1	8067
m	759	1082	5	5	0	0	10s	100	1	8067
m	761	1057	5	5	0	0	10s	100	1	8067
m	747	1034	5	5	0	0	10s	100	1	8067
m	736	1020	5	5	0	0	10s	100	1	8067
m	723	1005	5	5	0	0	10s	100	1	8067
m	697	984	5	5	0	0	10s	100	1	8067
m	697	954	5	5	0	0	10s	100	1	8067
m	719	924	5	5	0	0	10s	100	1	8067
m	725	894	5	5	0	0	10s	100	1	8067
m	740	872	5	5	0	0	10s	100	1	8067
m	745	847	5	5	0	0	10s	100	1	8067
m	742	816	5	5	0	0	10s	100	1	8067
m	721	814	5	5	0	0	10s	100	1	8067
m	695	803	5	5	0	0	10s	100	1	8067
m	662	789	5	5	0	0	10s	100	1	8067
m	630	797	5	5	0	0	10s	100	1	8067
m	626	811	5	5	0	0	10s	100	1	8067
m	653	817	5	5	0	0	10s	100	1	8067
m	687	821	5	5	0	0	10s	100	1	8067
m	711	829	5	5	0	0	10s	100	1	8067
m	724	848	5	5	0	0	10s	100	1	8067
m	708	859	5	5	0	0	10s	100	1	8067
m	665	851	5	5	0	0	10s	100	1	8067
m	627	839	5	5	0	0	10s	100	1	8067
m	603	858	5	5	0	0	10s	100	1	8067
m	629	873	5	5	0	0	10s	100	1	8067
m	669	873	5	5	0	0	10s	100	1	8067
m	702	874	5	5	0	0	10s	100	1	8067
m	701	887	5	5	0	0	10s	100	1	8067
m	664	891	5	5	0	0	10s	100	1	8067
m	613	911	5	5	0	0	10s	100	1	8067
m	621	933	5	5	0	0	10s	100	1	8067
m	619	938	5	5	0	0	10s	100	1	8067
m	641	905	5	5	0	0	10s	100	1	8067
m	608	891	5	5	0	0	10s	100	1	8067
m	618	862	5	5	0	0	10s	100	1	8067
m	647	851	5	5	0	0	10s	100	1	8067
m	653	873	5	5	0	0	10s	100	1	8067
m	681	862	5	5	0	0	10s	100	1	8067
m	674	843	5	5	0	0	10s	100	1	8067
m	657	835	5	5	0	0	10s	100	1	8067
m	686	824	5	5	0	0	10s	100	1	8067
m	634	958	5	5	0	0	10s	100	1	8067
m	662	962	5	5	0	0	10s	100	1	8067
m	684	981	5	5	0	0	10s	100	1	8067
m	671	1008	5	5	0	0	10s	100	1	8067
m	698	1016	5	5	0	0	10s	100	1	8067
m	718	1024	5	5	0	0	10s	100	1	8067
m	675	1037	5	5	0	0	10s	100	1	8067
m	655	1023	5	5	0	0	10s	100	1	8067
m	648	993	5	5	0	0	10s	100	1	8067
m	624	975	5	5	0	0	10s	100	1	8067
m	600	969	5	5	0	0	10s	100	1	8067
m	584	958	5	5	0	0	10s	100	1	8067
m	567	935	5	5	0	0	10s	100	1	8067
m	561	907	5	5	0	0	10s	100	1	8067
m	566	880	5	5	0	0	10s	100	1	8067
m	576	872	5	5	0	0	10s	100	1	8067
m	591	848	5	5	0	0	10s	100	1	8067
m	594	819	5	5	0	0	10s	100	1	8067
m	607	785	5	5	0	0	10s	100	1	8067
m	631	764	5	5	0	0	10s	100	1	8067
m	645	745	5	5	0	0	10s	100	1	8067
m	611	748	5	5	0	0	10s	100	1	8067
m	601	750	5	5	0	0	10s	100	1	8067
m	579	736	5	5	0	0	10s	100	1	8067
m	555	724	5	5	0	0	10s	100	1	8067
m	533	714	5	5	0	0	10s	100	1	8067
m	504	707	5	5	0	0	10s	100	1	8067
m	472	713	5	5	0	0	10s	100	1	8067
m	454	715	5	5	0	0	10s	100	1	8067
m	434	715	5	5	0	0	10s	100	1	8067
m	410	710	5	5	0	0	10s	100	1	8067
m	385	701	5	5	0	0	10s	100	1	8067
